gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
PTPN22,1641.985021371692,-0.0371512869037783,0.13110185090297896,-0.28337728756607605,0.776887637026413,0.9998768502382094,PTPN22
PTPN2,955.3132563390839,0.09257177474206835,0.15362307007898995,0.6025903185925771,0.5467812624773023,0.9998768502382094,PTPN2
PTPN18,863.669120279972,-0.07540288694719775,0.16366648354044983,-0.4607106190349723,0.6450062353567964,0.9998768502382094,PTPN18
PTPN14,52.5269086257459,0.14262046896477468,0.5449748592604168,0.26170100609471114,0.7935519648086022,0.9998768502382094,PTPN14
PTPN13,111.02767409355398,0.3542190251902343,0.38186499679643904,0.9276027605616285,0.35361366522431903,0.9998768502382094,PTPN13
PTPN12,1921.164100933804,-0.037051878630767414,0.1252645309037208,-0.29578906625408385,0.7673911734464121,0.9998768502382094,PTPN12
PTGES2-AS1,75.15520163661219,0.09046813405419554,0.4562514727930468,0.19828568114065334,0.84282155406759,0.9998768502382094,PTGES2-AS1
PTPN3,7.119762387377401,-0.23765370785069864,1.4222769783259608,-0.16709383015565665,0.8672962205895244,0.9998768502382094,PTPN3
PTGES,11.857140817606572,-0.4517630027073689,1.151031411346257,-0.39248538159265584,0.6946996104728785,0.9998768502382094,PTGES
PTGER4P2-CDK2AP2P2,6.994088486940586,0.6406066225775402,1.444972322203652,0.4433348741244984,0.6575235345032595,0.9998768502382094,PTGER4P2-CDK2AP2P2
PTGER4,396.1125673457173,0.11263920187671071,0.21744644681695333,0.5180089328915571,0.60445203678744,0.9998768502382094,PTGER4
PTGER3,88.027347520909,0.29782152980492577,0.42585576144734394,0.6993483633818366,0.48433434944047715,0.9998768502382094,PTGER3
PTGER2,480.053368424483,-0.26849164770338463,0.1983207001559029,-1.3538256344008432,0.17579201329659566,0.9998768502382094,PTGER2
PTP4A2,5169.103157486188,0.06166816130488191,0.10332620948941026,0.596829803489522,0.5506210175508934,0.9998768502382094,PTP4A2
PTP4A1,1117.0047791472905,0.19292173692077044,0.3722637143369724,0.5182394348167333,0.6042912238958092,0.9998768502382094,PTP4A1
PTOV1-AS2,64.10785901624605,-0.3640043812919401,0.4928780042397957,-0.7385283541986674,0.4601934435411803,0.9998768502382094,PTOV1-AS2
PTPRCAP,139.83328106496737,-0.2159705052421547,0.3525333860987961,-0.6126242612994101,0.5401248124877353,0.9998768502382094,PTPRCAP
PTP4A3,462.12330686518317,-0.09847791340911176,0.2067902782068544,-0.47622119503414617,0.6339168011256606,0.9998768502382094,PTP4A3
PTPRO,107.85434665357172,0.3121952143776981,0.3905480240763206,0.7993772727849959,0.4240716846575152,0.9998768502382094,PTPRO
PTPRN2,21.16919173120591,-0.8284444480118601,0.8452023485374397,-0.9801729129662525,0.3270007727649191,0.9998768502382094,PTPRN2
PTPRM,9.736124881812678,-0.9491391526733174,1.324554597722064,-0.7165723136710432,0.473638032883098,0.9998768502382094,PTPRM
PTPRJ,975.1061108737656,-0.2584229542850863,0.1533887212403289,-1.684758515459492,0.09203517171118838,0.9998768502382094,PTPRJ
PTPRG-AS1,33.391600926929904,0.02743396979790403,0.693890924371963,0.039536429767739606,0.968462709456718,0.9998768502382094,PTPRG-AS1
PTPRF,35.86579430410151,-0.03258641984394807,0.6515539716352986,-0.05001338532579465,0.9601117217236227,0.9998768502382094,PTPRF
PTPRE,848.476948832016,0.3281846302816586,0.16627522450573032,1.973743420026767,0.048410925301207046,0.9998768502382094,PTPRE
PTPRD-AS1,9.341236282859983,-1.6730000666728022,1.287304781742662,-1.2996145826538557,0.19373309912246872,0.9998768502382094,PTPRD-AS1
RADIL,8.076107682774921,0.6318615802829735,1.3723785478622539,0.46041347794835513,0.6452194622892886,0.9998768502382094,RADIL
PTPRC,8640.174581017705,-0.015572048600179347,0.09888844434970401,-0.1574708622689134,0.8748737699185639,0.9998768502382094,PTPRC
PTK2B,1615.8485853432594,-0.2738190490656144,0.1369654896075855,-1.9991827857522555,0.04558858041455694,0.9998768502382094,PTK2B
PTK2,258.22696078581987,-0.04252533439358779,0.2675258782639233,-0.15895783491881527,0.8737020942237097,0.9998768502382094,PTK2
PTH2R,57.348362574870464,-0.44005393774388246,0.5242887091889059,-0.8393351411756744,0.40128126872059233,0.9998768502382094,PTH2R
PTGS2,961.4426920915246,0.374858697185239,0.17343821631201553,2.161338516713455,0.030669199698928756,0.9998768502382094,PTGS2
PTGS1,8493.109849117574,-0.14323899866862863,0.09759266882237651,-1.4677229385880481,0.1421794972380923,0.9998768502382094,PTGS1
PTGR3,707.975097537334,-0.04357463141543114,0.17041500351906846,-0.2556971540980275,0.798184692837118,0.9998768502382094,PTGR3
PTPN4,498.0932657262474,-0.2315951345107835,0.2114030831070605,-1.095514460370936,0.27329131392140404,0.9998768502382094,PTPN4
RCC2P6,8.732576002554907,0.28433912426958985,1.3047860295743414,0.21792011703432282,0.8274913526772725,0.9998768502382094,RCC2P6
RCN3,23.84790388532798,0.18220762045200947,0.8192930589430943,0.2223961480731464,0.8240055101391421,0.9998768502382094,RCN3
RCN2,558.165962837577,0.15133424914033813,0.1915743194440823,0.7899506028756134,0.42955661718419136,0.9998768502382094,RCN2
RCN1P2,55.96495130376543,-0.022062537834909753,0.5262344201257293,-0.04192530361210222,0.9665582447632467,0.9998768502382094,RCN1P2
RCN1,1184.0631284155336,0.19415134433915657,0.14525549474076027,1.336619621072934,0.18134683102152482,0.9998768502382094,RCN1
RCL1,327.6055743982267,0.10671856975123209,0.2387383835047524,0.4470105233376003,0.6548674618016727,0.9998768502382094,RCL1
RCHY1,566.1086582146039,0.008448877505598551,0.18567599772866183,0.04550333704383991,0.963706115079206,0.9998768502382094,RCHY1
RCE1,174.33864921106593,-0.12878554702115483,0.3120048641562196,-0.41276775402024635,0.6797767788414987,0.9998768502382094,RCE1
RCCD1-AS1,8.299628748041195,-0.3907995058960297,1.3274706368627824,-0.29439408680225726,0.7684567848681627,0.9998768502382094,RCCD1-AS1
RCCD1,183.6342700902849,0.033560677382976564,0.3001950871075108,0.11179622460296047,0.9109849810888658,0.9998768502382094,RCCD1
RCOR1,1386.8941737354012,-0.19561229514323583,0.13784002551477176,-1.4191255001057212,0.15586243079337436,0.9998768502382094,RCOR1
RCC2,2064.5353147338474,-0.04097440605775057,0.12292748539189519,-0.3333217622334288,0.7388914138584296,0.9998768502382094,RCC2
REEP2,35.679246497275216,0.3834792308264864,0.6580341664114681,0.5827649237694706,0.5600515607397236,0.9998768502382094,REEP2
REEP1,9.640129184761308,0.385794625997399,1.2456381721769534,0.30971644464231596,0.756776596270585,0.9998768502382094,REEP1
RECQL5,359.58588663345114,-0.13859225908589648,0.22292985390895065,-0.6216855062512199,0.5341486838308916,0.9998768502382094,RECQL5
RCBTB1,763.7184263740953,0.187054893842057,0.16930177130847374,1.104860819803453,0.26921990181785194,0.9998768502382094,RCBTB1
RCAN3,378.1897359711038,-0.2512521663045173,0.22245861424657185,-1.1294332977640094,0.25871509288811123,0.9998768502382094,RCAN3
RCAN2-DT,19.179361563760473,0.25075887289242876,0.8883283634587166,0.2822817363571464,0.7777274886500201,0.9998768502382094,RCAN2-DT
RCAN1,229.2207913491117,0.21996026248629857,0.2757621911491244,0.7976447444434116,0.42507667757812895,0.9998768502382094,RCAN1
RC3H2,1990.477855110255,-0.10331338782214233,0.12590614934464836,-0.8205587126593643,0.411897673294377,0.9998768502382094,RC3H2
RDH16,62.491887784033175,-0.3560715826324455,0.5261783880241818,-0.6767126714753654,0.4985882751426831,0.9998768502382094,RDH16
REV3L,1194.790217896055,0.10036530799205945,0.1426823783956812,0.7034176828320754,0.48179548985405507,0.9998768502382094,REV3L
RECQL4,203.2639525157561,0.4111273490671826,0.3175870134199015,1.2945345108416184,0.19548085671222248,0.9998768502382094,RECQL4
RECQL,1192.790008744431,0.12694260645401217,0.14364738673591945,0.8837098212401368,0.37685287725229655,0.9998768502382094,RECQL
RECK,284.4869736573506,-0.03133878276257048,0.2489428223349912,-0.12588747274825737,0.8998209990813698,0.9998768502382094,RECK
REC8,204.89263095839442,0.05004350898616824,0.2859261209810723,0.1750225156570463,0.8610619417164032,0.9998768502382094,REC8
RDX,827.2072359883455,0.17791235811152498,0.17210012418926285,1.0337723981876403,0.30124257817295275,0.9998768502382094,RDX
RDM1P5,9.94473651050589,0.36900765023044035,1.2224087861229034,0.3018692718994737,0.7627517211159027,0.9998768502382094,RDM1P5
RDM1,19.183818677355273,-0.13023590096767027,0.8988708445294246,-0.14488833602768722,0.8847990357583102,0.9998768502382094,RDM1
RDH5,36.79594473407722,0.35853576620893,0.6707931557489527,0.5344952659939088,0.5929989238704586,0.9998768502382094,RDH5
RC3H1-IT1,7.385654208428349,-0.146092011996776,1.4143522260166537,-0.1032925245278016,0.9177308084475668,0.9998768502382094,RC3H1-IT1
RDH14,262.6559894478196,0.029620003150272824,0.25981700695153787,0.11400332679452993,0.9092351562394432,0.9998768502382094,RDH14
RDH13,223.81385894144995,0.0461017493835927,0.2742764873322574,0.16808494899435267,0.8665164498514573,0.9998768502382094,RDH13
RDH11,1966.307705081484,0.015277451402217217,0.1257852888225974,0.12145658323974538,0.9033294016052281,0.9998768502382094,RDH11
